Star Rating,Review Title,Review Text,Review Submit Date and Time,App Version Code,Developer Reply Text
5,Super smooth and,Super smooth and intuitive mutual fund interface. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Five stars all the way!,2026-03-30 21:00:04 UTC,635,
5,Best investment app in India,"Best investment app in India! The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Will definitely continue using this for all my wealth building.",2026-03-30 20:50:39 UTC,642,
4,App lock and biometric setup,"App lock and biometric setup is buggy. I had to re-enter my personal details three times because the app crashed mid-way. Otherwise, the rest of the application seems well-designed.",2026-03-30 20:43:30 UTC,635,
3,Document upload keeps failing,"Document upload keeps failing. I uploaded clear, high-resolution photos of my PAN and Aadhaar but the system keeps saying documents are illegible. Extremely disappointed with the onboarding flow.",2026-03-30 19:23:23 UTC,610,
1,The onboarding UI is,The onboarding UI is a bit confusing. Setting up fingerprint login resets my MPIN every single time I restart the phone. Needs a smoother registration flow for non-tech-savvy users.,2026-03-30 19:02:36 UTC,616,
3,Downloading tax statements is broken,"Downloading tax statements is broken. My mutual fund transactions are listed correctly, but the overall summary values are blank. I need this statement urgently for my CA.",2026-03-30 18:47:16 UTC,648,
5,I have been using this,I have been using this app for 2 years without a single issue. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Keep up the great work and thank you for making investing simple.,2026-03-30 18:37:34 UTC,623,
4,Onboarding took much longer,"Onboarding took much longer than advertised. The tutorial screens cannot be skipped, which is annoying for experienced investors. Hoping the actual investing experience is better than the sign-up.",2026-03-30 18:33:43 UTC,631,
2,Net banking payment is completely,"Net banking payment is completely broken on this app. I invested 10,000 rupees via UPI, the bank sent a success SMS, but the app displays a payment failed screen. Customer support only sends automated template replies about this.",2026-03-30 18:13:09 UTC,648,
3,The interface is,"The interface is clean but the sign-up process is tedious. The tutorial screens cannot be skipped, which is annoying for experienced investors. Otherwise, the rest of the application seems well-designed.",2026-03-30 17:48:44 UTC,653,
2,Downloading tax statements is broken,Downloading tax statements is broken. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. Please fix the PDF export tool as soon as possible.,2026-03-30 17:46:02 UTC,654,
2,Downloading tax statements,"Downloading tax statements is broken. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. I need this statement urgently for my CA.",2026-03-30 17:09:22 UTC,631,
5,Highly recommended for beginners and,"Highly recommended for beginners and pro investors alike. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Will definitely continue using this for all my wealth building.",2026-03-30 16:48:44 UTC,611,
1,Autopay setup failed but,"Autopay setup failed but bank still got linked. My bank statement confirms the debit, yet the app shows zero transaction history for this payment. Hoping my money is safe with this platform.",2026-03-30 16:48:07 UTC,641,
3,Wish there was a better,Wish there was a better way to export watchlist data. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. Excel sheet format should be cleaned up.,2026-03-30 16:13:35 UTC,622,
4,Best investment app in,"Best investment app in India! The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Kudos to the development team for such a brilliant product!",2026-03-30 15:58:10 UTC,637,
2,Stuck in verification,"Stuck in verification when trying to redeem mutual funds. I submitted a withdrawal request 10 days ago, the units were debited from my portfolio, but no money has reached my bank. Very disappointed with this lack of liquidity control.",2026-03-30 15:52:27 UTC,640,
4,The onboarding UI is a,The onboarding UI is a bit confusing. I had to re-enter my personal details three times because the app crashed mid-way. Decent app but onboarding friction is high.,2026-03-30 15:51:02 UTC,630,
1,My Aadhaar verification has been pending,My Aadhaar verification has been pending for days. No human customer support agent is available to verify my uploaded documents. Please fix this onboarding bug immediately.,2026-03-30 15:42:44 UTC,643,
3,The interface is,"The interface is clean but the sign-up process is tedious. The tutorial screens cannot be skipped, which is annoying for experienced investors. Needs a smoother registration flow for non-tech-savvy users.",2026-03-30 15:26:50 UTC,639,
1,My Aadhaar verification,My Aadhaar verification has been pending for days. The live video verification call drops consistently after waiting in the queue for 15 minutes. Not a good start for a new investor.,2026-03-30 15:20:37 UTC,646,
3,Autopay setup failed but,"Autopay setup failed but bank still got linked. I invested 10,000 rupees via UPI, the bank sent a success SMS, but the app displays a payment failed screen. Hoping my money is safe with this platform.",2026-03-30 15:00:40 UTC,619,
3,Stuck in verification when,"Stuck in verification when trying to redeem mutual funds. Support claims the payout was successful, but my bank statement shows absolutely no deposit from their side. Very disappointed with this lack of liquidity control.",2026-03-30 14:59:24 UTC,647,
1,Net banking payment is,Net banking payment is completely broken on this app. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. This payment gateway issue makes the app unreliable.,2026-03-30 14:37:23 UTC,651,
5,I have been using,I have been using this app for 2 years without a single issue. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Kudos to the development team for such a brilliant product!,2026-03-30 14:28:42 UTC,623,
2,Money was debited from my,Money was debited from my bank account but my portfolio is not updated. The payment screen times out and crashes back to the dashboard during peak market hours. Very worried about where my hard-earned money went.,2026-03-30 14:16:43 UTC,630,
3,Double deduction occurred during lumpsum,"Double deduction occurred during lumpsum investment. I invested 10,000 rupees via UPI, the bank sent a success SMS, but the app displays a payment failed screen. Hoping my money is safe with this platform.",2026-03-30 13:47:36 UTC,626,
4,Super smooth and,Super smooth and intuitive mutual fund interface. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Will definitely continue using this for all my wealth building.,2026-03-30 13:37:23 UTC,622,
5,Super smooth and intuitive mutual,Super smooth and intuitive mutual fund interface. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Will definitely continue using this for all my wealth building.,2026-03-30 13:33:55 UTC,654,
4,I have been,I have been using this app for 2 years without a single issue. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Kudos to the development team for such a brilliant product!,2026-03-30 13:30:09 UTC,632,
3,Autopay setup failed but bank,Autopay setup failed but bank still got linked. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. Customer support only sends automated template replies about this.,2026-03-30 13:13:57 UTC,615,
5,Highly recommended for beginners and pro,Highly recommended for beginners and pro investors alike. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Keep up the great work and thank you for making investing simple.,2026-03-30 13:11:17 UTC,619,
1,My Aadhaar verification has been pending,My Aadhaar verification has been pending for days. No human customer support agent is available to verify my uploaded documents. Extremely disappointed with the onboarding flow.,2026-03-30 12:52:37 UTC,626,
2,The annual portfolio,The annual portfolio report contains blank pages. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. I need this statement urgently for my CA.,2026-03-30 12:43:51 UTC,611,
5,Best investment app in India,Best investment app in India! Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Five stars all the way!,2026-03-30 12:40:04 UTC,623,
5,Highly recommended for beginners and,Highly recommended for beginners and pro investors alike. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Kudos to the development team for such a brilliant product!,2026-03-30 12:38:42 UTC,619,
4,Exporting my mutual fund,Exporting my mutual fund statement gives a server error. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. Please fix the PDF export tool as soon as possible.,2026-03-30 12:24:19 UTC,636,
3,UPI transaction failed at the last,UPI transaction failed at the last confirmation step. The payment was deducted twice for a single SIP installment and no refund has been initiated. Please process my allotment or refund my money immediately.,2026-03-30 12:22:55 UTC,620,
5,Highly recommended for beginners,Highly recommended for beginners and pro investors alike. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. The dark mode is also beautifully implemented and comfortable.,2026-03-30 12:19:15 UTC,620,
4,I have been,I have been using this app for 2 years without a single issue. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Five stars all the way!,2026-03-30 11:41:25 UTC,640,
1,Wish there was a,"Wish there was a better way to export watchlist data. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. I need this statement urgently for my CA.",2026-03-30 09:53:10 UTC,646,
1,Downloading tax statements is,"Downloading tax statements is broken. My mutual fund transactions are listed correctly, but the overall summary values are blank. Excel sheet format should be cleaned up.",2026-03-30 09:52:44 UTC,654,
4,Highly recommended for,Highly recommended for beginners and pro investors alike. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Keep up the great work and thank you for making investing simple.,2026-03-30 09:39:01 UTC,617,
4,App lock and biometric,"App lock and biometric setup is buggy. There are too many document requirements and no clear instructions on what size PDF to upload. Otherwise, the rest of the application seems well-designed.",2026-03-30 09:35:08 UTC,642,
1,Onboarding took much longer,"Onboarding took much longer than advertised. The tutorial screens cannot be skipped, which is annoying for experienced investors. Otherwise, the rest of the application seems well-designed.",2026-03-30 09:25:50 UTC,649,
5,The design is incredibly beautiful,The design is incredibly beautiful and fast. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. The dark mode is also beautifully implemented and comfortable.,2026-03-30 09:22:53 UTC,632,
5,Best investment app,"Best investment app in India! The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Will definitely continue using this for all my wealth building.",2026-03-30 09:12:02 UTC,623,
3,My Aadhaar verification has,"My Aadhaar verification has been pending for days. I uploaded clear, high-resolution photos of my PAN and Aadhaar but the system keeps saying documents are illegible. Support is totally unresponsive to my tickets.",2026-03-30 09:10:15 UTC,654,
4,Exporting my mutual fund,Exporting my mutual fund statement gives a server error. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. A simple share button is needed.,2026-03-30 09:10:12 UTC,624,
4,Capital gains calculations are incorrect,Capital gains calculations are incorrect. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. Please fix the PDF export tool as soon as possible.,2026-03-30 09:08:56 UTC,612,
2,UPI transaction failed at,UPI transaction failed at the last confirmation step. The payment was deducted twice for a single SIP installment and no refund has been initiated. Please process my allotment or refund my money immediately.,2026-03-30 08:52:04 UTC,633,
4,App lock and biometric setup is,"App lock and biometric setup is buggy. The tutorial screens cannot be skipped, which is annoying for experienced investors. Otherwise, the rest of the application seems well-designed.",2026-03-30 08:39:51 UTC,654,
5,I have been using this,"I have been using this app for 2 years without a single issue. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. The dark mode is also beautifully implemented and comfortable.",2026-03-30 08:31:01 UTC,620,
3,Stuck in verification when,"Stuck in verification when trying to redeem mutual funds. I submitted a withdrawal request 10 days ago, the units were debited from my portfolio, but no money has reached my bank. This delay is completely unacceptable for a financial app.",2026-03-30 08:26:15 UTC,628,
3,Money was debited,Money was debited from my bank account but my portfolio is not updated. The payment screen times out and crashes back to the dashboard during peak market hours. Customer support only sends automated template replies about this.,2026-03-30 08:15:57 UTC,627,
1,Downloading tax statements is broken,Downloading tax statements is broken. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. Please fix the PDF export tool as soon as possible.,2026-03-30 08:01:35 UTC,617,
1,Double deduction occurred during lumpsum investment,Double deduction occurred during lumpsum investment. The payment screen times out and crashes back to the dashboard during peak market hours. Please process my allotment or refund my money immediately.,2026-03-30 07:38:52 UTC,648,
4,Best investment app in India,Best investment app in India! I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Kudos to the development team for such a brilliant product!,2026-03-30 07:31:52 UTC,644,
5,Super smooth and intuitive mutual,Super smooth and intuitive mutual fund interface. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Kudos to the development team for such a brilliant product!,2026-03-30 07:26:41 UTC,629,
3,Autopay setup failed but bank still,"Autopay setup failed but bank still got linked. My bank statement confirms the debit, yet the app shows zero transaction history for this payment. This payment gateway issue makes the app unreliable.",2026-03-30 07:18:49 UTC,625,
1,Onboarding took much longer than advertised,"Onboarding took much longer than advertised. The tutorial screens cannot be skipped, which is annoying for experienced investors. Hoping the actual investing experience is better than the sign-up.",2026-03-30 07:16:04 UTC,651,
4,I have been using this app,I have been using this app for 2 years without a single issue. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Will definitely continue using this for all my wealth building.,2026-03-30 07:09:32 UTC,629,
1,The interface is clean but the,The interface is clean but the sign-up process is tedious. Setting up fingerprint login resets my MPIN every single time I restart the phone. Hoping the actual investing experience is better than the sign-up.,2026-03-30 06:53:20 UTC,644,
4,The interface is clean but,The interface is clean but the sign-up process is tedious. There are too many document requirements and no clear instructions on what size PDF to upload. Needs a smoother registration flow for non-tech-savvy users.,2026-03-30 06:39:02 UTC,642,
5,Highly recommended for beginners,Highly recommended for beginners and pro investors alike. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Will definitely continue using this for all my wealth building.,2026-03-30 06:30:08 UTC,623,
5,I have been using this app,I have been using this app for 2 years without a single issue. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Five stars all the way!,2026-03-30 05:57:50 UTC,626,
2,Exporting my mutual,Exporting my mutual fund statement gives a server error. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. A simple share button is needed.,2026-03-30 05:22:40 UTC,616,
1,Downloading tax statements is broken,Downloading tax statements is broken. The download button in the tax section opens a 0 KB corrupt PDF that won't open in Acrobat. I need this statement urgently for my CA.,2026-03-30 05:16:39 UTC,646,
1,Onboarding took much longer,Onboarding took much longer than advertised. The app freezes for 10 seconds right after entering the welcome screen OTP. Hoping the actual investing experience is better than the sign-up.,2026-03-30 04:54:42 UTC,625,
4,Highly recommended for,Highly recommended for beginners and pro investors alike. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Five stars all the way!,2026-03-30 04:33:51 UTC,632,
4,The design is incredibly beautiful and,The design is incredibly beautiful and fast. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Kudos to the development team for such a brilliant product!,2026-03-30 04:21:56 UTC,655,
2,Net banking payment is completely broken,"Net banking payment is completely broken on this app. I invested 10,000 rupees via UPI, the bank sent a success SMS, but the app displays a payment failed screen. Please process my allotment or refund my money immediately.",2026-03-30 04:12:52 UTC,650,
5,Best investment app in India,Best investment app in India! Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Five stars all the way!,2026-03-30 04:09:21 UTC,646,
5,Highly recommended for,Highly recommended for beginners and pro investors alike. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Kudos to the development team for such a brilliant product!,2026-03-30 03:57:19 UTC,611,
1,Unable to complete my,"Unable to complete my onboarding profile. I uploaded clear, high-resolution photos of my PAN and Aadhaar but the system keeps saying documents are illegible. Extremely disappointed with the onboarding flow.",2026-03-30 03:42:07 UTC,637,
2,Exporting my mutual fund statement,Exporting my mutual fund statement gives a server error. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. I need this statement urgently for my CA.,2026-03-30 03:33:31 UTC,615,
1,UPI transaction failed,"UPI transaction failed at the last confirmation step. My bank statement confirms the debit, yet the app shows zero transaction history for this payment. Very worried about where my hard-earned money went.",2026-03-30 03:20:29 UTC,645,
4,The annual portfolio,"The annual portfolio report contains blank pages. My mutual fund transactions are listed correctly, but the overall summary values are blank. This is a critical bug during tax filing season.",2026-03-30 03:18:06 UTC,611,
1,Redemption request is stuck in pending,"Redemption request is stuck in pending state for a week. I submitted a withdrawal request 10 days ago, the units were debited from my portfolio, but no money has reached my bank. Zero transparency on withdrawal status.",2026-03-30 02:58:23 UTC,620,
5,Super smooth and intuitive mutual,Super smooth and intuitive mutual fund interface. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Kudos to the development team for such a brilliant product!,2026-03-30 02:42:54 UTC,649,
5,Super smooth and intuitive mutual fund,Super smooth and intuitive mutual fund interface. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Keep up the great work and thank you for making investing simple.,2026-03-30 02:25:41 UTC,652,
5,Super smooth and,"Super smooth and intuitive mutual fund interface. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Will definitely continue using this for all my wealth building.",2026-03-30 02:04:36 UTC,643,
2,Downloading tax statements,Downloading tax statements is broken. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. This is a critical bug during tax filing season.,2026-03-30 01:46:53 UTC,629,
2,Capital gains calculations are incorrect,"Capital gains calculations are incorrect. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. A simple share button is needed.",2026-03-30 01:34:24 UTC,625,
1,Redemption request is stuck in pending,Redemption request is stuck in pending state for a week. Trying to update my primary bank account for withdrawal is locked and support ticket is ignored. Where is my money? Urgent response required.,2026-03-30 01:29:04 UTC,629,
2,The onboarding UI,The onboarding UI is a bit confusing. I had to re-enter my personal details three times because the app crashed mid-way. Please simplify the verification screens.,2026-03-30 01:26:56 UTC,619,
3,Payout is delayed beyond,"Payout is delayed beyond the promised T+2 days. The instant redemption feature says it transfers money in 30 minutes, but it has been 4 hours and nothing happened. This delay is completely unacceptable for a financial app.",2026-03-30 01:24:09 UTC,643,
1,Autopay setup failed,Autopay setup failed but bank still got linked. The payment was deducted twice for a single SIP installment and no refund has been initiated. Customer support only sends automated template replies about this.,2026-03-30 00:57:40 UTC,642,
1,Onboarding took much longer,"Onboarding took much longer than advertised. I had to re-enter my personal details three times because the app crashed mid-way. Otherwise, the rest of the application seems well-designed.",2026-03-30 00:33:55 UTC,622,
4,The interface is,"The interface is clean but the sign-up process is tedious. There are too many document requirements and no clear instructions on what size PDF to upload. Otherwise, the rest of the application seems well-designed.",2026-03-30 00:29:55 UTC,647,
5,The design is incredibly beautiful,The design is incredibly beautiful and fast. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Keep up the great work and thank you for making investing simple.,2026-03-30 00:18:26 UTC,611,
5,The design is incredibly,The design is incredibly beautiful and fast. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Kudos to the development team for such a brilliant product!,2026-03-30 00:18:01 UTC,642,
5,Highly recommended for beginners and pro,Highly recommended for beginners and pro investors alike. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Keep up the great work and thank you for making investing simple.,2026-03-30 00:11:03 UTC,632,
1,Exporting my mutual fund statement gives,"Exporting my mutual fund statement gives a server error. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. Excel sheet format should be cleaned up.",2026-03-30 00:08:26 UTC,620,
3,Unable to complete,Unable to complete my onboarding profile. It gives a random error code during the signature upload step and resets the whole process. Support is totally unresponsive to my tickets.,2026-03-30 00:02:28 UTC,652,
3,Net banking payment,Net banking payment is completely broken on this app. The payment screen times out and crashes back to the dashboard during peak market hours. Customer support only sends automated template replies about this.,2026-03-29 23:58:59 UTC,628,
5,Best investment app in India,Best investment app in India! Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Keep up the great work and thank you for making investing simple.,2026-03-29 23:33:58 UTC,645,
4,Onboarding took much,Onboarding took much longer than advertised. There are too many document requirements and no clear instructions on what size PDF to upload. Hoping the actual investing experience is better than the sign-up.,2026-03-29 23:25:38 UTC,633,
1,The annual portfolio report,"The annual portfolio report contains blank pages. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. A simple share button is needed.",2026-03-29 22:48:36 UTC,655,
5,I have been,I have been using this app for 2 years without a single issue. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. The dark mode is also beautifully implemented and comfortable.,2026-03-29 22:38:35 UTC,648,
1,Redemption request is stuck in pending,"Redemption request is stuck in pending state for a week. I submitted a withdrawal request 10 days ago, the units were debited from my portfolio, but no money has reached my bank. I will file a complaint if my payout isn't processed today.",2026-03-29 22:27:05 UTC,643,
3,Downloading tax statements is broken,Downloading tax statements is broken. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. I need this statement urgently for my CA.,2026-03-29 22:19:09 UTC,611,
4,Downloading tax statements,Downloading tax statements is broken. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. This is a critical bug during tax filing season.,2026-03-29 22:14:32 UTC,633,
4,App lock and biometric setup,App lock and biometric setup is buggy. I had to re-enter my personal details three times because the app crashed mid-way. Decent app but onboarding friction is high.,2026-03-29 21:42:26 UTC,623,
5,The design is incredibly,The design is incredibly beautiful and fast. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. The dark mode is also beautifully implemented and comfortable.,2026-03-29 21:41:51 UTC,619,
4,Onboarding took much,Onboarding took much longer than advertised. I had to re-enter my personal details three times because the app crashed mid-way. Decent app but onboarding friction is high.,2026-03-29 21:26:40 UTC,641,
3,App lock and biometric setup is,App lock and biometric setup is buggy. Setting up fingerprint login resets my MPIN every single time I restart the phone. Needs a smoother registration flow for non-tech-savvy users.,2026-03-29 21:13:28 UTC,634,
5,Highly recommended for beginners,Highly recommended for beginners and pro investors alike. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Will definitely continue using this for all my wealth building.,2026-03-29 20:46:25 UTC,637,
5,Highly recommended for,Highly recommended for beginners and pro investors alike. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Five stars all the way!,2026-03-29 20:35:34 UTC,626,
5,Super smooth and intuitive,Super smooth and intuitive mutual fund interface. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Will definitely continue using this for all my wealth building.,2026-03-29 20:02:53 UTC,618,
1,Withdrawal was rejected,"Withdrawal was rejected with no explanation given. The cancel button for pending withdrawals does not work, it just shows a loading spinner forever. I will file a complaint if my payout isn't processed today.",2026-03-29 19:59:21 UTC,624,
4,Highly recommended for beginners,"Highly recommended for beginners and pro investors alike. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Five stars all the way!",2026-03-29 19:51:12 UTC,634,
1,Double deduction occurred during lumpsum,"Double deduction occurred during lumpsum investment. My bank statement confirms the debit, yet the app shows zero transaction history for this payment. Hoping my money is safe with this platform.",2026-03-29 19:47:02 UTC,635,
1,The annual portfolio report contains blank,The annual portfolio report contains blank pages. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. A simple share button is needed.,2026-03-29 19:24:29 UTC,612,
3,KYC is extremely,KYC is extremely frustrating. No human customer support agent is available to verify my uploaded documents. Please fix this onboarding bug immediately.,2026-03-29 19:10:53 UTC,640,
4,Downloading tax statements is,Downloading tax statements is broken. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. A simple share button is needed.,2026-03-29 18:58:07 UTC,650,
5,I have been,I have been using this app for 2 years without a single issue. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Will definitely continue using this for all my wealth building.,2026-03-29 18:47:41 UTC,655,
1,Onboarding took much longer,"Onboarding took much longer than advertised. The tutorial screens cannot be skipped, which is annoying for experienced investors. Decent app but onboarding friction is high.",2026-03-29 18:38:50 UTC,628,
4,Highly recommended for,Highly recommended for beginners and pro investors alike. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Kudos to the development team for such a brilliant product!,2026-03-29 18:38:26 UTC,633,
2,Unable to withdraw my money from,"Unable to withdraw my money from liquid funds. I submitted a withdrawal request 10 days ago, the units were debited from my portfolio, but no money has reached my bank. Very disappointed with this lack of liquidity control.",2026-03-29 18:24:04 UTC,611,
5,I have been,I have been using this app for 2 years without a single issue. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Five stars all the way!,2026-03-29 18:15:48 UTC,631,
2,Stuck in verification when trying to,"Stuck in verification when trying to redeem mutual funds. Support claims the payout was successful, but my bank statement shows absolutely no deposit from their side. This delay is completely unacceptable for a financial app.",2026-03-29 18:02:17 UTC,639,
3,Withdrawal was rejected,"Withdrawal was rejected with no explanation given. I submitted a withdrawal request 10 days ago, the units were debited from my portfolio, but no money has reached my bank. This delay is completely unacceptable for a financial app.",2026-03-29 17:59:10 UTC,633,
1,Unable to withdraw my money,"Unable to withdraw my money from liquid funds. I submitted a withdrawal request 10 days ago, the units were debited from my portfolio, but no money has reached my bank. I will file a complaint if my payout isn't processed today.",2026-03-29 17:55:06 UTC,641,
1,UPI transaction failed,"UPI transaction failed at the last confirmation step. My bank statement confirms the debit, yet the app shows zero transaction history for this payment. Please process my allotment or refund my money immediately.",2026-03-29 17:37:33 UTC,635,
5,The design is incredibly,"The design is incredibly beautiful and fast. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Will definitely continue using this for all my wealth building.",2026-03-29 17:15:48 UTC,636,
1,Double deduction occurred during,Double deduction occurred during lumpsum investment. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. This payment gateway issue makes the app unreliable.,2026-03-29 17:00:36 UTC,638,
5,Best investment app,Best investment app in India! Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Keep up the great work and thank you for making investing simple.,2026-03-29 16:44:31 UTC,638,
1,The interface is clean but the,The interface is clean but the sign-up process is tedious. Setting up fingerprint login resets my MPIN every single time I restart the phone. Hoping the actual investing experience is better than the sign-up.,2026-03-29 16:38:48 UTC,631,
1,Double deduction occurred during lumpsum,"Double deduction occurred during lumpsum investment. My bank statement confirms the debit, yet the app shows zero transaction history for this payment. Hoping my money is safe with this platform.",2026-03-29 16:13:45 UTC,611,
4,Best investment app,Best investment app in India! Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Five stars all the way!,2026-03-29 16:10:40 UTC,652,
4,The interface is clean but,"The interface is clean but the sign-up process is tedious. Setting up fingerprint login resets my MPIN every single time I restart the phone. Otherwise, the rest of the application seems well-designed.",2026-03-29 16:01:20 UTC,641,
5,Highly recommended for beginners,"Highly recommended for beginners and pro investors alike. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Keep up the great work and thank you for making investing simple.",2026-03-29 15:54:56 UTC,651,
3,Stuck in verification when,Stuck in verification when trying to redeem mutual funds. Trying to update my primary bank account for withdrawal is locked and support ticket is ignored. This delay is completely unacceptable for a financial app.,2026-03-29 15:49:41 UTC,632,
3,UPI transaction failed at the,UPI transaction failed at the last confirmation step. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. Customer support only sends automated template replies about this.,2026-03-29 15:38:36 UTC,651,
3,My Aadhaar verification,My Aadhaar verification has been pending for days. It gives a random error code during the signature upload step and resets the whole process. Please fix this onboarding bug immediately.,2026-03-29 15:37:05 UTC,640,
1,Capital gains calculations,Capital gains calculations are incorrect. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. Please fix the PDF export tool as soon as possible.,2026-03-29 15:35:27 UTC,633,
4,App lock and biometric setup is,App lock and biometric setup is buggy. I had to re-enter my personal details three times because the app crashed mid-way. Decent app but onboarding friction is high.,2026-03-29 15:34:25 UTC,639,
4,The design is incredibly beautiful,The design is incredibly beautiful and fast. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Five stars all the way!,2026-03-29 15:19:33 UTC,617,
1,The annual portfolio report contains blank,"The annual portfolio report contains blank pages. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. This is a critical bug during tax filing season.",2026-03-29 15:05:34 UTC,645,
1,Wish there was a,Wish there was a better way to export watchlist data. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. Excel sheet format should be cleaned up.,2026-03-29 14:49:16 UTC,647,
3,Too many steps required,Too many steps required just to get started. There are too many document requirements and no clear instructions on what size PDF to upload. Decent app but onboarding friction is high.,2026-03-29 14:48:51 UTC,620,
3,UPI transaction failed at the,UPI transaction failed at the last confirmation step. The payment screen times out and crashes back to the dashboard during peak market hours. Hoping my money is safe with this platform.,2026-03-29 14:43:20 UTC,635,
2,Redemption request is stuck,"Redemption request is stuck in pending state for a week. The instant redemption feature says it transfers money in 30 minutes, but it has been 4 hours and nothing happened. This delay is completely unacceptable for a financial app.",2026-03-29 14:27:56 UTC,635,
1,Redemption request is,"Redemption request is stuck in pending state for a week. The instant redemption feature says it transfers money in 30 minutes, but it has been 4 hours and nothing happened. Zero transparency on withdrawal status.",2026-03-29 13:59:45 UTC,651,
